original_index,agentRate,wizardSuccess,intent,absent_n,composite,text,ville_depart,ville_destination,date_depart,date_retour,budget
2702,5.0,True,book,3,a_definir_apres_selection,I'm looking for some Pokemon. I heard one was spotted in San Antonio. We'd like to leave here on August 26th!,,San Antonio,August 26th,,
2704,5.0,True,,5,a_definir_apres_selection,A total of 6 adults. We're all trying to find Pokemon.,,,,,
2706,5.0,True,,3,a_definir_apres_selection,Barcelona. I should also mention that we have a budget of 17400 dollars.,Barcelona,,,,17400 dollars
2710,5.0,True,,4,a_definir_apres_selection,Yes we definitely will need a rental car. Do you have any trips to Essen?,,Essen,,,
2716,5.0,True,book,5,a_definir_apres_selection,Yes this packages suits our hunting needs just fine.,,,,,
2719,5.0,True,book,3,a_definir_apres_selection,Good afternoon. My husband and I would like to travel with our 6 kids. We have time off between August 15th and 19th. What can you offer for us?,,,August 15th,19th,
2721,5.0,True,,4,a_definir_apres_selection,8300 dollars.,,,,,8300 dollars
2723,5.0,True,,4,a_definir_apres_selection,"Nothing in mind yet, I'm looking for some ideas.",,-1,,,
2725,5.0,True,,4,a_definir_apres_selection,Stuttgart,Stuttgart,,,,
2727,5.0,True,,5,a_definir_apres_selection,"Yes it does, can you give me a few more offers that I can compare?",,,,,
2729,5.0,True,,5,a_definir_apres_selection,This one is my favorite as of yet. Can you show me one more?,,,,,
2736,5.0,True,book,2,a_definir_apres_selection,"hi there
im thinking of going to san juan soon. between aug 27 and sep 15",,san juan,aug 27,sep 15,
2738,5.0,True,,4,a_definir_apres_selection,prob vitoria,vitoria,,,,
2740,5.0,True,,4,a_definir_apres_selection,no,,,,,-1
2744,5.0,True,,4,a_definir_apres_selection,"hmm ok, ill keep it in mind. what if i went to hiroshima?",,hiroshima,,,
2748,5.0,True,,4,a_definir_apres_selection,what if i left from washington instead of vitoria,washington,,,,
2750,5.0,True,,3,a_definir_apres_selection,"ok. and what if i went to san juan but i left from Washington
whats available then",Washington,san juan,,,
2752,5.0,True,,5,a_definir_apres_selection,3 colleagues and i,,,,,
2758,5.0,True,book,5,a_definir_apres_selection,"that sounds good, lets book it",,,,,
2761,5.0,True,book,3,a_definir_apres_selection,"hey dude. ive benn in ulsan for 2 years now with no break from work
i wanna go back to calgary and visit the fam.",ulsan,calgary,,,
2763,5.0,True,,3,a_definir_apres_selection,"yes. im off until sept 10
holidays start aug 27",,,aug 27,sept 10,
2765,5.0,True,,4,a_definir_apres_selection,what if i went to burlington?,,burlington,,,
2767,5.0,True,,3,a_definir_apres_selection,what if i went later in september and returned by the 10th?,,,later in september,10th,
2775,5.0,True,,5,a_definir_apres_selection,how much would the price be,,,,,
2786,5.0,True,book,3,a_definir_apres_selection,"Well, I need to find a place where the paparazzi won't find me. I was thinking of Phoenix. Madonna and I are leaving from Cairo.",Cairo,Phoenix,,,
2788,5.0,True,,4,a_definir_apres_selection,"Yes, well, I'd like to leave as soon as possible, but I need to be back by September 7.",,,,September 7,
2790,5.0,True,,5,a_definir_apres_selection,I will only look at 5 star hotels.,,,,,
2792,5.0,True,,4,a_definir_apres_selection,Let's take a look at Rio de Janeiro.,,Rio de Janeiro,,,
2794,5.0,True,,5,a_definir_apres_selection,I refuse to stay in anything under 4 stars.,,,,,
2797,3.0,True,book,2,a_definir_apres_selection,Hi there! Can you find me a trip to Kingston between August 25 and September 4?,,Kingston,August 25,September 4,
2799,3.0,True,,3,a_definir_apres_selection,I'm leaving from Santiago on a very tight budget of 3100 dollars.,Santiago,,,,3100
2801,3.0,True,,3,a_definir_apres_selection,"As I said, I am leaving from Santiago on a tight budget of 3100 dollars.",Santiago,,,,3100
2803,3.0,True,,4,a_definir_apres_selection,"To Kingston, which is what I said before.",,Kingston,,,
2805,3.0,True,,3,a_definir_apres_selection,I have no patience for this. I am looking for a trip to Kingston from Santiago.,Santiago,Kingston,,,
2807,3.0,True,,2,a_definir_apres_selection,A trip to Kingston from Santiago on a budget of 3100 dollars.,Santiago,Kingston,,,3100 dollars
2809,3.0,True,,3,a_definir_apres_selection,Between August 25 and September 4th.,,,August 25,September 4th,
2815,3.0,True,,5,a_definir_apres_selection,And how many stars does this hotel have? What are the amenities included?,,,,,
2817,3.0,True,,5,a_definir_apres_selection,Is breakfast included? wifi? parking?,,,,,
2822,5.0,True,book,2,a_definir_apres_selection,Hi! I'm looking to book a business trip between August 26 and September 12. There's a few places I have in mind. Lets start with Rio de Janeiro.,,Rio de Janeiro,August 26,September 12,
2824,5.0,True,,4,a_definir_apres_selection,"I'll be travelling during that time, so I'm thinking I'd like to leave from Fortaleza.",Fortaleza,,,,
2826,5.0,True,,4,a_definir_apres_selection,"No, but I am bringing 5 colleagues with me.",,,,,-1
2830,5.0,True,,5,a_definir_apres_selection,Do you have options for an 4 star hotels?,,,,,
2832,5.0,True,,4,a_definir_apres_selection,Ok lets look at trips to Munich.,,Munich,,,
2836,5.0,True,book,5,a_definir_apres_selection,"well, I think I'll stick with that package. Can you go ahead and book it for me please?",,,,,
2839,4.0,False,book,3,a_definir_apres_selection,"hey there how are you i am chef
for pastry cake. i want go to coruscant
live sydney
pls help me thx
need to try cookie
good there",sydney,coruscant,,,
2842,5.0,True,book,5,a_definir_apres_selection,Hi. I need to get away stat.,,,,,
2844,5.0,True,,0,a_definir_apres_selection,Anywhere! I just need to get of of St. Petersburg right away. I want to leave August 17 and return by September 6. I only have 3900 dollars.,St. Petersburg,-1,August 17,September 6,3900 dollars
2846,5.0,True,,5,a_definir_apres_selection,That really is a steal! Anything else?,,,,,
2850,5.0,True,book,5,a_definir_apres_selection,"That's extremely cheap... how many stars is it? Well nevermind, I dont care! Book it please!",,,,,
2853,5.0,True,book,3,a_definir_apres_selection,hay queen whats gooood. We are interested in getting out of The Veg and going to fukuoka.,The Veg,fukuoka,,,
2855,5.0,True,,3,a_definir_apres_selection,Las Vegas - Fukuoka,Las Vegas,Fukuoka,,,
2857,5.0,True,,3,a_definir_apres_selection,august 19 to sept 3 plz,,,august 19,sept 3,
2859,5.0,True,,5,a_definir_apres_selection,7 of us,,,,,
2861,5.0,True,,5,a_definir_apres_selection,"lmao, we're 7 adults! ",,,,,
2863,5.0,True,,4,a_definir_apres_selection,35200,,,,,35200
2865,5.0,True,,5,a_definir_apres_selection,ok. and any other hotels??,,,,,
2869,5.0,True,,4,a_definir_apres_selection,whats available in san jose?,,san jose,,,
2875,5.0,True,,5,a_definir_apres_selection,how much if we fly business class,,,,,
2881,5.0,True,book,3,a_definir_apres_selection,i am currently in philadelphia trying to get a photograph celebrities but i need to hit up mexico city next week,philadelphia,mexico city,,,
2883,5.0,True,,5,a_definir_apres_selection,ahhhh how many hotels are available?,,,,,
2885,5.0,True,,5,a_definir_apres_selection,are there any other hotels available tho,,,,,
2889,5.0,False,book,3,a_definir_apres_selection,"Hey there! I need to take some pics of Madonna and her friend in London, I work with InTouch magazine. Can you get me there from Los Angeles?",Los Angeles,London,,,
2891,5.0,False,,4,a_definir_apres_selection,"Yes, the company gave me 3500 to spend.",,,,,3500
2895,5.0,False,,4,a_definir_apres_selection,"I'd like to leave on August 17th, and stay for however long the money will keep me there for.",,,August 17th,,
2899,5.0,True,,2,a_definir_apres_selection,allo I am leaving Marseille Thursday August 18 and I want to travel until September 7,Marseille,,Thursday August 18,September 7,
2903,5.0,True,,4,a_definir_apres_selection,what is available in porto alegre,,porto alegre,,,
2907,5.0,True,,4,a_definir_apres_selection,i want to also know what is available in new york,,new york,,,
2911,5.0,True,,4,a_definir_apres_selection,can i go to phoenix,,phoenix,,,
2918,5.0,True,book,3,a_definir_apres_selection,Hi! Can you take me to Hiroshima from Calgary?,Calgary,Hiroshima,,,
2920,5.0,True,,3,a_definir_apres_selection,I'd like to go from August 26 to September 5 if possible!,,,August 26,September 5,
2924,5.0,True,,3,a_definir_apres_selection,Oh my this sounds very nice. Can we look at packages to Naples from Calgary.,Calgary,Naples,,,
2926,5.0,True,,3,a_definir_apres_selection,"The same dates, August 26th to September 5th.",,,August 26th,September 5th,
2928,5.0,True,,4,a_definir_apres_selection,"5 days. To Ulsan please,",,Ulsan,,,
2935,5.0,True,book,3,a_definir_apres_selection,I need to get to philadelphia from denver,denver,philadelphia,,,
2937,5.0,True,,4,a_definir_apres_selection,18600,,,,,18600
2939,5.0,True,,4,a_definir_apres_selection,"yes i want to go today, August 18",,,August 18,,
2941,5.0,True,,5,a_definir_apres_selection,4 more trainers,,,,,
2943,5.0,True,,4,a_definir_apres_selection,can you book me a trip to osaka now?,,osaka,,,
2948,5.0,True,book,3,a_definir_apres_selection,I want to leave from Santa Cruz and go to Rome,Santa Cruz,Rome,,,
2950,5.0,True,,3,a_definir_apres_selection,From Santa Cruz to Rome,Santa Cruz,Rome,,,
2952,5.0,True,,4,a_definir_apres_selection,"Oh yes, can't spend more than 3800 dollars!",,,,,3800 dollars
2956,5.0,True,,3,a_definir_apres_selection,I'd like to leave on August 28th and spend 9 days in Rome.,,Rome,August 28th,,
2958,5.0,True,,5,a_definir_apres_selection,Not really,,,,,
2960,5.0,True,,3,a_definir_apres_selection,"It could work. I'd really like to leave on the 28th of August, what about if I went to Marseille instead?",,Marseille,28th of August,,
2964,5.0,True,book,5,a_definir_apres_selection,Great! I'll book this one!,,,,,
2967,5.0,True,book,3,a_definir_apres_selection,Why hello there! Can you see what's available for North Vancouver from Sydney?,Sydney,North Vancouver,,,
2969,5.0,True,,4,a_definir_apres_selection,"naw, I've got tons o money",,,,,-1
2971,5.0,True,,5,a_definir_apres_selection,Just my imaginary friend.,,,,,
2973,5.0,True,,3,a_definir_apres_selection,"Oh yes, that's pretty important information here. I'd like to leave around August 25 and be back by September 11.",,,August 25,September 11,
2975,5.0,True,,3,a_definir_apres_selection,"That sounds good, what about Birmingham from Sydney?",Sydney,Birmingham,,,
2977,5.0,True,,3,a_definir_apres_selection,Meh. What about Sydney to Mannheim?,Sydney,Mannheim,,,
2979,5.0,True,,5,a_definir_apres_selection,Well that sounds nice! Can we try one more????,,,,,
2981,5.0,True,,3,a_definir_apres_selection,Sydney to Naples! Watcha got?,Sydney,Naples,,,
2985,5.0,True,book,5,a_definir_apres_selection,"Great, book away please!",,,,,
2988,5.0,True,book,3,a_definir_apres_selection,Hello! I recently won the internship lottery to Kobe where I will work for free! I'll be leaving from Alexandria. What can you offer?,Alexandria,Kobe,,,
2990,5.0,True,,3,a_definir_apres_selection,Do you have any flights from Alexandria to Berlin??,Alexandria,Berlin,,,
2992,5.0,True,,3,a_definir_apres_selection,What about Alexandria to Salvador?,Alexandria,Salvador,,,
2995,5.0,True,book,3,a_definir_apres_selection,hey there! i am looking to go to fortaleza for spring break with 3 of the boys. what can you get me for 1600,,fortaleza,,,1600
2997,5.0,True,,4,a_definir_apres_selection,yeah in that case lets look at burlington,,burlington,,,
3001,5.0,True,,5,a_definir_apres_selection,wwhen do we retunr,,,,,
3003,5.0,True,,2,a_definir_apres_selection,we are hoping to return by the 5th. anything from mexico city to burlington between those dates,mexico city,burlington,,5th,
3005,5.0,True,,2,a_definir_apres_selection,"mannnn we really cant spend that much. 2600 tops
nothing in fortaleza either??from mexico city",mexico city,fortaleza,,,2600
3008,5.0,True,book,2,a_definir_apres_selection,HELLO THERE I AM IN MILAN AND LOOKING TO TRAVEL TO SANTO DOMINGO ON WEDNESDAY AUGUST 24. SORRY FOR ALL THE YELLING I'M IN A HELICOPTER,MILAN,SANTO DOMINGO,WEDNESDAY AUGUST 24,,
3010,5.0,True,,5,a_definir_apres_selection,JUST ME. JUST GONNA TAKE SOME PICTURES OF MADONNA,,,,,
3014,5.0,True,,4,a_definir_apres_selection,"OH I DON'T CARE, BUT I WILL SPEND 3700!",,,,,3700
3016,5.0,True,,5,a_definir_apres_selection,ME ONLY ME,,,,,
3018,5.0,True,,5,a_definir_apres_selection,ME ONLY ME,,,,,
3025,5.0,False,book,3,a_definir_apres_selection,Hi there! What kind of packages do you have available to Santos from Leon?,Leon,Santos,,,
3027,5.0,False,,3,a_definir_apres_selection,I only have a little bit of time off between August 18 and September 6. I'll be travelling by myself. I don't like other people.,,,August 18,September 6,
3029,5.0,False,,4,a_definir_apres_selection,"I'm going wild this vacation! My purpose is to spend money, not save it! Hit me with your best shot!",,,,,-1
3031,5.0,False,,5,a_definir_apres_selection,Business!,,,,,
3033,5.0,False,,5,a_definir_apres_selection,How long is the stay?,,,,,
3038,5.0,True,book,0,a_definir_apres_selection,"Hey there, I’m looking to check out a few destinations to see if they’ll be appropriate for me to accept an internship in. I want to travel from August 27-30, just enough to get a taste of each location.
I am leaving from Monterrey and I would like to spend 5200 at most, as my internship is unpaid.
Is there anything available to Kobe for these dates and price?",Monterrey,Kobe,August 27,30,5200
3040,5.0,True,,4,a_definir_apres_selection,I was also looking at Munich..,,Munich,,,
3042,5.0,True,,4,a_definir_apres_selection,The last destination I am considering is Paris.,,Paris,,,
3047,5.0,True,,3,a_definir_apres_selection,Good day sire. I would like to book a recreational stay between August 17 and September 3. What has thou to offer?,,,August 17,September 3,
3049,5.0,True,,4,a_definir_apres_selection,Frometh my small town Baltimore.,Baltimore,,,,
3051,5.0,True,,5,a_definir_apres_selection,"My lover, Juliette, rides out with me",,,,,
3053,5.0,True,,4,a_definir_apres_selection,Not a penny more than 3500,,,,,3500
3073,5.0,True,book,4,a_definir_apres_selection,I must get away from the paparazzi. What packages can you offer to Hiroshima?,,Hiroshima,,,
3075,5.0,True,,3,a_definir_apres_selection,My friend Madonna and I would like to leave from Essen. Our only restraint is to be back by September 5.,Essen,,,September 5,
3077,5.0,True,,4,a_definir_apres_selection,What about from Paris?,Paris,,,,
3079,5.0,True,,5,a_definir_apres_selection,"Preferably 5 star, and a spa if it is available.",,,,,
3083,5.0,True,book,5,a_definir_apres_selection,I'll book this one!,,,,,
3086,5.0,True,book,4,a_definir_apres_selection,pokemon pokemon pokemon. i am looking for mewtwo in busan at the start of next month and i need a travel package,,busan,,,
3088,5.0,True,,4,a_definir_apres_selection,i need to leave from Barcelona. whats the price now,Barcelona,,,,
